glean_id,glean_date,glean_text,glean_type,glean_location,invoice_id,canonical_vendor_id
fad5656a-06b3-4a98-ba2c-882e832ce823,2020-12-01,First new bill in 4 months from the vendor fd47eb0b-19d4-4041-a1fb-dd0b113dacbb,vendor_not_seen_in_a_while,invoice,361326af-f38f-46a0-a256-4eec16dc6e5f,fd47eb0b-19d4-4041-a1fb-dd0b113dacbb
126c6933-4ba1-4ae2-9eb6-61b7f4346729,2019-12-31,First new bill in 12 months from the vendor c9a40bb6-00b3-470c-9700-831c1c437bfb,vendor_not_seen_in_a_while,invoice,9f1bbf3a-17b3-4345-9d4a-e44744b0eeb8,c9a40bb6-00b3-470c-9700-831c1c437bfb
960da837-d91d-491f-aee8-6e18c106539a,2019-09-30,First new bill in 3 months from the vendor 014deb41-8f37-4f50-81b2-856e7fea015e,vendor_not_seen_in_a_while,invoice,efcadc95-c854-43e6-bfd9-36c26fd0f3bf,014deb41-8f37-4f50-81b2-856e7fea015e
327370df-0254-49f8-aa30-f92f1e865487,2020-06-24,First new bill in 5 months from the vendor 014deb41-8f37-4f50-81b2-856e7fea015e,vendor_not_seen_in_a_while,invoice,d0a663cf-e6d1-4511-98f7-8f6506055e66,014deb41-8f37-4f50-81b2-856e7fea015e
84e86713-ec5b-4aea-b5c7-50bd0e892f71,2019-04-17,First new bill in 3 months from the vendor 39d309ff-4df2-4b8e-8a2e-d055dd668984,vendor_not_seen_in_a_while,invoice,54d07a19-aaa8-4415-b6f7-28cf216d0414,39d309ff-4df2-4b8e-8a2e-d055dd668984
a3a1a02e-fd94-485b-8559-859796ab501b,2019-08-15,First new bill in 3 months from the vendor 39d309ff-4df2-4b8e-8a2e-d055dd668984,vendor_not_seen_in_a_while,invoice,75ed9501-001b-42b5-af28-07c163aacef6,39d309ff-4df2-4b8e-8a2e-d055dd668984
d17b00b4-014b-4899-935d-58cda09ca8c0,2020-08-05,First new bill in 8 months from the vendor 39d309ff-4df2-4b8e-8a2e-d055dd668984,vendor_not_seen_in_a_while,invoice,b8368acf-61d6-4f2a-9d55-26333f4fd98b,39d309ff-4df2-4b8e-8a2e-d055dd668984
900652d3-56bc-436e-9b44-d6236d265a18,2020-12-01,First new bill in 3 months from the vendor 906a0cbb-b05a-4501-beff-40a1d3bd6399,vendor_not_seen_in_a_while,invoice,7a07617b-a1c1-455f-b2f5-96bea90c9247,906a0cbb-b05a-4501-beff-40a1d3bd6399
e4abb100-0f52-49ce-b746-ed9f5c367689,2019-11-30,First new bill in 8 months from the vendor 0fe5f1a4-849a-4e7c-bb11-00e5e9d6cec0,vendor_not_seen_in_a_while,invoice,aa72f769-0c12-4c5e-bc86-d74be4fa8eeb,0fe5f1a4-849a-4e7c-bb11-00e5e9d6cec0
48e9fdfb-154e-489e-854d-41fab02a202c,2020-07-21,First new bill in 7 months from the vendor 0fe5f1a4-849a-4e7c-bb11-00e5e9d6cec0,vendor_not_seen_in_a_while,invoice,db45dfe4-13cf-4413-b243-d6e9921d00e9,0fe5f1a4-849a-4e7c-bb11-00e5e9d6cec0
1b1e8f14-a9a5-4985-a3a9-884b092f6c6f,2019-12-31,First new bill in 3 months from the vendor cf13f8f1-6ca1-4fd9-aa96-ab9446719e21,vendor_not_seen_in_a_while,invoice,3c5467ad-42d4-4878-8605-bfec26a3ba3e,cf13f8f1-6ca1-4fd9-aa96-ab9446719e21
9fb43c08-0e64-4235-bf89-a3af530086d1,2019-11-04,First new bill in 8 months from the vendor aa2f1ec0-b189-4009-a928-edfba356a3ea,vendor_not_seen_in_a_while,invoice,a8fbd009-dae7-4eda-9bbe-4e2f4c2660cb,aa2f1ec0-b189-4009-a928-edfba356a3ea
331942e9-9ae2-48a2-a7b4-71eb90a563c5,2020-03-01,First new bill in 10 months from the vendor 5ffbef3b-340e-4cb2-b758-e7d0d16b70c8,vendor_not_seen_in_a_while,invoice,78ddc11c-3d54-416d-9e0c-2c7a18303cd1,5ffbef3b-340e-4cb2-b758-e7d0d16b70c8
b07a427c-49d1-473e-809e-b48e18a443da,2020-06-10,First new bill in 11 months from the vendor 6152f258-554d-4e4c-be58-1b47080b3e33,vendor_not_seen_in_a_while,invoice,829fe906-56e2-481e-9bb0-b27e75f16f15,6152f258-554d-4e4c-be58-1b47080b3e33
05c35a53-ac4a-4c0b-a3ca-3e35cf87bcb6,2020-11-07,First new bill in 2 months from the vendor 8617bc6b-a5c1-4441-b148-bb3268a1b4e6,vendor_not_seen_in_a_while,invoice,0bf92123-9ecd-4926-bc31-6f77a32e72e2,8617bc6b-a5c1-4441-b148-bb3268a1b4e6
847864b5-1251-4e88-b1fd-8dc0bf308741,2020-02-24,First new bill in 10 months from the vendor 8f3ae183-3da9-4113-b432-e559dcba8f1c,vendor_not_seen_in_a_while,invoice,d1a6beb8-12d4-456a-a0b4-0e7340ad504d,8f3ae183-3da9-4113-b432-e559dcba8f1c
62b37ae8-7334-4cde-bd57-7cf7c05c1ed2,2020-06-07,First new bill in 3 months from the vendor 8f3ae183-3da9-4113-b432-e559dcba8f1c,vendor_not_seen_in_a_while,invoice,ac37194f-7d1f-4ed9-92cf-973dc0321d3f,8f3ae183-3da9-4113-b432-e559dcba8f1c
b5349ad2-ac2d-4451-b8a6-8a0322729154,2020-04-24,First new bill in 4 months from the vendor a5883740-aea5-4716-8f07-7b4765cb2385,vendor_not_seen_in_a_while,invoice,08b56076-7807-4da7-9a74-d26da2b081ce,a5883740-aea5-4716-8f07-7b4765cb2385
940ae69a-4b44-481a-bd7b-262cc140f504,2019-08-14,First new bill in 3 months from the vendor 9fe35cea-622b-444f-8af1-a6f487fd4eb2,vendor_not_seen_in_a_while,invoice,1f00af61-b29d-4b9e-b765-90e4cb0d2c62,9fe35cea-622b-444f-8af1-a6f487fd4eb2
8eb646fe-708f-40b6-866d-4405e4cf7352,2020-11-14,First new bill in 10 months from the vendor e2091bc3-f9d7-4647-a1db-1f648b438b74,vendor_not_seen_in_a_while,invoice,19daf667-fa94-4fbb-ad35-f3d64b009f71,e2091bc3-f9d7-4647-a1db-1f648b438b74
eda0b04f-4d36-44fc-bcc5-9b09e993d6c5,2020-03-26,First new bill in 8 months from the vendor 6d09ba63-c183-41bd-bfd9-ec187989e8cb,vendor_not_seen_in_a_while,invoice,f4d98311-c614-425d-a9cc-917f904d8fd0,6d09ba63-c183-41bd-bfd9-ec187989e8cb
2c8352cc-ecc1-4e3b-8939-0ae6870f43bc,2019-06-30,First new bill in 3 months from the vendor 185a63c2-5614-4c7c-ad7a-985ba6bd8195,vendor_not_seen_in_a_while,invoice,3d01fa12-9eef-4a0a-b2d0-31c0b3f76532,185a63c2-5614-4c7c-ad7a-985ba6bd8195
925ed26e-b5e1-4076-81a1-0bf6742d89bc,2020-05-20,First new bill in 3 months from the vendor a9a72190-f998-451d-bf0a-d37bdc4cf91d,vendor_not_seen_in_a_while,invoice,e416a5b4-1f41-4ba7-ad2e-7066214d3d0e,a9a72190-f998-451d-bf0a-d37bdc4cf91d
4524a264-5729-45af-847c-76449ac539d8,2020-11-17,First new bill in 3 months from the vendor a9a72190-f998-451d-bf0a-d37bdc4cf91d,vendor_not_seen_in_a_while,invoice,54f5ec25-6b03-4740-ac85-2b212fed349a,a9a72190-f998-451d-bf0a-d37bdc4cf91d
b70615f9-414b-401a-b471-3bfcaaadde6a,2020-01-25,First new bill in 8 months from the vendor 35c065e2-87fa-4c57-b0b8-c7843433b791,vendor_not_seen_in_a_while,invoice,cf8209c4-42a1-44cb-8a45-dfb15c978943,35c065e2-87fa-4c57-b0b8-c7843433b791
66ce4be3-5d9a-47c4-bef0-faab6bc6e599,2020-06-26,First new bill in 3 months from the vendor 35c065e2-87fa-4c57-b0b8-c7843433b791,vendor_not_seen_in_a_while,invoice,19f5d896-2fec-407f-bef5-0ffdf8ceb485,35c065e2-87fa-4c57-b0b8-c7843433b791
cce85703-f58c-4d51-969f-343c0673d955,2019-05-01,First new bill in 12 months from the vendor 3629f0a6-158e-4027-92c7-26806c316bc2,vendor_not_seen_in_a_while,invoice,c517aa0a-9f83-4623-aa31-580145e12fec,3629f0a6-158e-4027-92c7-26806c316bc2
59c572b7-d94d-4544-9dfb-01887150f0b4,2019-08-31,First new bill in 3 months from the vendor 3629f0a6-158e-4027-92c7-26806c316bc2,vendor_not_seen_in_a_while,invoice,4b26c1c0-8487-4215-9375-3999292cb51c,3629f0a6-158e-4027-92c7-26806c316bc2
26e8ec4a-d567-4d24-91ba-66ee61eb187a,2020-05-15,First new bill in 7 months from the vendor 3629f0a6-158e-4027-92c7-26806c316bc2,vendor_not_seen_in_a_while,invoice,45845f82-06fe-4eb5-b18f-2709339b5b2e,3629f0a6-158e-4027-92c7-26806c316bc2
d7f807b5-da2c-4d2f-8725-7fa5a70e85fe,2020-08-17,First new bill in 2 months from the vendor 10eaea15-03c3-4d52-9120-9fa817ae4fd3,vendor_not_seen_in_a_while,invoice,a402e241-1b10-478c-9d0d-ed5fb5d283d5,10eaea15-03c3-4d52-9120-9fa817ae4fd3
b1e0d589-6f7e-4732-af66-6a515b31850d,2020-12-04,First new bill in 5 months from the vendor a6faacb8-8bc2-4f68-9649-2e1977dbf067,vendor_not_seen_in_a_while,invoice,d4688382-16e5-4e01-a1cc-cde4323ba535,a6faacb8-8bc2-4f68-9649-2e1977dbf067
8e0dcd0b-562a-4c3e-85e8-91f6fe22789e,2020-07-01,First new bill in 3 months from the vendor 44ae301b-5ff0-4152-9481-9111527db8be,vendor_not_seen_in_a_while,invoice,8117ee79-1404-4622-b1be-1a1e88a595ff,44ae301b-5ff0-4152-9481-9111527db8be
8461291d-bb5e-4d09-9472-8635006ca2b3,2020-04-30,First new bill in 3 months from the vendor aaf161af-1b36-4c8a-a622-6ba062853874,vendor_not_seen_in_a_while,invoice,fd3222d0-3dd9-488f-96b0-ae9baae3a32d,aaf161af-1b36-4c8a-a622-6ba062853874
31804942-3693-49de-bfc4-291e5bbfdaff,2019-08-19,First new bill in 3 months from the vendor 10f69fbc-678c-4af1-8894-4f176c2b276c,vendor_not_seen_in_a_while,invoice,64a94d7a-b3a2-4944-b0da-7d477a337f40,10f69fbc-678c-4af1-8894-4f176c2b276c
deecfaec-e05c-42a2-9be7-4ed400ede2e3,2020-02-18,First new bill in 5 months from the vendor 10f69fbc-678c-4af1-8894-4f176c2b276c,vendor_not_seen_in_a_while,invoice,75eb2429-b5b7-4383-9b61-5881193e0001,10f69fbc-678c-4af1-8894-4f176c2b276c
288c4d40-066e-4872-b157-93fc24865a79,2020-08-17,First new bill in 3 months from the vendor 10f69fbc-678c-4af1-8894-4f176c2b276c,vendor_not_seen_in_a_while,invoice,59f9fa6d-1441-44e1-a4a3-99c135f54f1b,10f69fbc-678c-4af1-8894-4f176c2b276c
eef8b82f-1eeb-4e62-8885-615be9a3200c,2020-11-16,First new bill in 2 months from the vendor 10f69fbc-678c-4af1-8894-4f176c2b276c,vendor_not_seen_in_a_while,invoice,5c54850a-a897-4e63-b73c-6f9f36b8f506,10f69fbc-678c-4af1-8894-4f176c2b276c
0cfca51c-f813-4585-881b-46ab6f40c8df,2020-09-15,First new bill in 13 months from the vendor 37a1712d-f876-4282-9221-57b13e19dc9c,vendor_not_seen_in_a_while,invoice,98a27316-1ed0-4840-af36-608adf011f07,37a1712d-f876-4282-9221-57b13e19dc9c
9112ef75-9c44-442f-aee7-833d0b488228,2020-03-03,First new bill in 3 months from the vendor 7409fa50-fde9-4939-8efe-dc73cbd1e9c7,vendor_not_seen_in_a_while,invoice,cb557303-4f35-419d-a0e8-918a1e156fb8,7409fa50-fde9-4939-8efe-dc73cbd1e9c7
28ffe9d7-7936-48cd-893c-1bb977f48572,2019-07-18,First new bill in 7 months from the vendor 3d2e310c-a166-42e6-a6d8-fe28f38acbd7,vendor_not_seen_in_a_while,invoice,39406d07-caef-4139-ab5d-92cd4fcbb66d,3d2e310c-a166-42e6-a6d8-fe28f38acbd7
6822da4b-235f-4a86-a909-9b7dc2ecd9d2,2020-10-30,First new bill in 15 months from the vendor 3d2e310c-a166-42e6-a6d8-fe28f38acbd7,vendor_not_seen_in_a_while,invoice,67078ec4-bfb2-4e94-bfd8-eab88d37ced3,3d2e310c-a166-42e6-a6d8-fe28f38acbd7
c7f19c34-a2d8-436d-b83e-eabfc4ab6e91,2020-03-20,First new bill in 8 months from the vendor 5bf5e44e-fd30-44b7-8da3-19b228a47fef,vendor_not_seen_in_a_while,invoice,2c1f3e3c-af1a-471d-8df6-363b138aa119,5bf5e44e-fd30-44b7-8da3-19b228a47fef
20a70666-62af-4c38-93a8-4924b16d7791,2020-05-06,First new bill in 9 months from the vendor 257bfd04-398c-4762-9c14-e0cdf8f26dfd,vendor_not_seen_in_a_while,invoice,09032da5-8c7b-4e1f-b721-ca680711eb15,257bfd04-398c-4762-9c14-e0cdf8f26dfd
306edea9-4828-4919-9fda-7c616ad9f40b,2020-07-22,First new bill in 6 months from the vendor da721a36-1290-4312-9d76-557c19c5736e,vendor_not_seen_in_a_while,invoice,9128256b-fa75-4f25-8b74-1a18a8c46282,da721a36-1290-4312-9d76-557c19c5736e
e6b4a2cb-9012-443f-a486-c84aa91219c8,2019-08-01,First new bill in 6 months from the vendor 27184514-17c5-466d-9f68-e02253695bfa,vendor_not_seen_in_a_while,invoice,6b694a05-c771-44b6-bc06-d095053dbef8,27184514-17c5-466d-9f68-e02253695bfa
18d4a09f-5937-4bd9-b5c7-9edf49f62397,2019-12-01,First new bill in 4 months from the vendor 27184514-17c5-466d-9f68-e02253695bfa,vendor_not_seen_in_a_while,invoice,b7aafc70-0e51-4e33-bf2f-a00da5b387db,27184514-17c5-466d-9f68-e02253695bfa
437ddb51-e6a4-4731-964e-1eb876ce30f6,2020-08-01,First new bill in 6 months from the vendor 27184514-17c5-466d-9f68-e02253695bfa,vendor_not_seen_in_a_while,invoice,da462169-1a02-431b-af9c-aa4696aa12a2,27184514-17c5-466d-9f68-e02253695bfa
ebe4dc99-86d4-4507-8054-6c5479d219f8,2020-11-01,First new bill in 3 months from the vendor 27184514-17c5-466d-9f68-e02253695bfa,vendor_not_seen_in_a_while,invoice,765a2e3f-c64c-4546-bb16-ea612cdb68a2,27184514-17c5-466d-9f68-e02253695bfa
9ba6fd1e-a8c7-499d-9274-a9b1eb63c514,2020-08-10,First new bill in 4 months from the vendor f565cf0f-7421-4987-91a2-d3c43210facc,vendor_not_seen_in_a_while,invoice,f8faebd3-ec46-4ff9-901d-a8138ae7c697,f565cf0f-7421-4987-91a2-d3c43210facc
ec33e692-86e4-4955-bd5f-28faeeb56883,2020-11-30,First new bill in 4 months from the vendor 86ccadec-b5e3-4a76-89ca-062dd98bbf88,vendor_not_seen_in_a_while,invoice,dcf8f9de-d2db-4b04-aa64-1d26172ce426,86ccadec-b5e3-4a76-89ca-062dd98bbf88
29737bd9-444c-42e5-95a4-8a18827740d6,2020-12-08,First new bill in 16 months from the vendor b46d7ca6-ca5f-44ce-afc8-d492f69c7e32,vendor_not_seen_in_a_while,invoice,b6cf528c-a436-4735-b5ac-b687ed107f2c,b46d7ca6-ca5f-44ce-afc8-d492f69c7e32
adea421e-73a2-4ab9-b2b3-bc0aac597930,2020-08-01,First new bill in 3 months from the vendor 21fb3f80-6e2a-4558-8395-92291c594060,vendor_not_seen_in_a_while,invoice,314123f7-9f43-4b42-904c-4d41d53b0416,21fb3f80-6e2a-4558-8395-92291c594060
a7c1dc19-7172-4a14-89e4-41675019ac1e,2020-11-05,First new bill in 3 months from the vendor 29565c48-872e-4a2a-a582-00dcdac573a1,vendor_not_seen_in_a_while,invoice,3f7ee123-da31-4da6-9e4a-955036917a82,29565c48-872e-4a2a-a582-00dcdac573a1
f7b58257-e20f-4ab1-a187-a9dbf1986d67,2020-03-01,First new bill in 7 months from the vendor b93ecf73-001d-4f4e-a51d-8be42d9f6566,vendor_not_seen_in_a_while,invoice,5d54a4bb-1b21-4ae8-bbe4-48902789f042,b93ecf73-001d-4f4e-a51d-8be42d9f6566
61ed4ea8-f670-4a0a-91ac-c44491adabbc,2020-12-01,First new bill in 3 months from the vendor b93ecf73-001d-4f4e-a51d-8be42d9f6566,vendor_not_seen_in_a_while,invoice,0fa4a2b0-91eb-4127-9330-30eadf5a2c36,b93ecf73-001d-4f4e-a51d-8be42d9f6566
6d8262a9-e924-4863-804f-f40f68b66237,2020-03-30,First new bill in 4 months from the vendor 89e07175-feef-43ea-a989-f96ad4d52fc5,vendor_not_seen_in_a_while,invoice,679dcf8f-b85a-4fed-8a87-06011ee08090,89e07175-feef-43ea-a989-f96ad4d52fc5
2062b8a8-9412-4c8a-89e4-5022470c5339,2020-12-03,First new bill in 5 months from the vendor 89e07175-feef-43ea-a989-f96ad4d52fc5,vendor_not_seen_in_a_while,invoice,378f3ba8-3fc8-4e00-b0fe-33ee4fe00ef9,89e07175-feef-43ea-a989-f96ad4d52fc5
6101ad98-7c95-40d0-b511-f781bb9e0a10,2020-12-02,First new bill in 3 months from the vendor 80255121-e6ff-4d27-ab0f-967834bbd068,vendor_not_seen_in_a_while,invoice,59dab3e6-9d48-43d4-8709-c7afee474254,80255121-e6ff-4d27-ab0f-967834bbd068
556e363f-3fa4-4f9f-8734-c3f0ae3da157,2020-11-13,First new bill in 3 months from the vendor b21a0540-aaff-4d8d-ad8e-4430809fe0ff,vendor_not_seen_in_a_while,invoice,cd44eb6d-d84d-4bb1-9ff9-0e56d14e4f01,b21a0540-aaff-4d8d-ad8e-4430809fe0ff
b326fe7f-9f9f-422b-bae1-3a63c57e48c5,2020-01-24,First new bill in 10 months from the vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846,vendor_not_seen_in_a_while,invoice,8aee1c4c-5297-455c-8424-a1dcb50f5966,1e71abd5-41e3-488d-bb1c-9e48f3790846
b7ea4a78-e313-46f9-8dda-bf704ca46357,2020-07-22,First new bill in 3 months from the vendor 1e71abd5-41e3-488d-bb1c-9e48f3790846,vendor_not_seen_in_a_while,invoice,b2e50430-7d2e-4139-8d16-ebd428a82501,1e71abd5-41e3-488d-bb1c-9e48f3790846
88afa207-57e5-4ae0-a0c2-98fefa64e5f4,2020-11-13,First new bill in 3 months from the vendor 8b841974-e08f-4259-b81c-42e9e4e52ce0,vendor_not_seen_in_a_while,invoice,60b339d1-4543-429e-a956-bf57db148555,8b841974-e08f-4259-b81c-42e9e4e52ce0
85c7b292-267c-43f8-a5ab-1071c05b5ede,2020-03-27,First new bill in 3 months from the vendor 8db7096a-752d-433f-a263-555b035c7836,vendor_not_seen_in_a_while,invoice,0bba62d3-3781-4b8d-9707-13494fff7fd3,8db7096a-752d-433f-a263-555b035c7836
c4aafafc-e9c1-49a6-93cb-ecc83ee8b97d,2020-07-24,First new bill in 3 months from the vendor 8db7096a-752d-433f-a263-555b035c7836,vendor_not_seen_in_a_while,invoice,84229a05-8ad0-4453-aa02-7fc941abfd4b,8db7096a-752d-433f-a263-555b035c7836
84b21d06-dc2d-41f8-9045-dc6dc000a771,2020-05-31,First new bill in 5 months from the vendor f51bef62-eaee-4469-a595-f5617240ffd7,vendor_not_seen_in_a_while,invoice,29a4fcb6-c841-4719-b3b5-82a99c4bed05,f51bef62-eaee-4469-a595-f5617240ffd7
d765a348-13c0-483a-95f9-96bbc314faf3,2020-11-30,First new bill in 4 months from the vendor 3cac8be6-0624-4009-a020-ba55673e747f,vendor_not_seen_in_a_while,invoice,6b195fcd-b808-402e-b861-6bb3e74a279d,3cac8be6-0624-4009-a020-ba55673e747f
a5542e7a-06b6-4daa-a62e-f086d9897c6a,2019-10-04,First new bill in 4 months from the vendor a77018fe-ac76-45bd-a716-fe514eccff4c,vendor_not_seen_in_a_while,invoice,516813f6-610c-4d79-9f65-2a37068310dd,a77018fe-ac76-45bd-a716-fe514eccff4c
e50b7fa7-4e14-4573-aed7-2769df795095,2020-12-02,First new bill in 13 months from the vendor a77018fe-ac76-45bd-a716-fe514eccff4c,vendor_not_seen_in_a_while,invoice,60f5c828-dec2-4315-8f19-9ab8904c99c3,a77018fe-ac76-45bd-a716-fe514eccff4c
72f966c0-29bf-451c-aef9-f2d8fe4dee3c,2020-06-23,First new bill in 5 months from the vendor 5563cff8-b050-45e9-89d3-eb079dfeb12a,vendor_not_seen_in_a_while,invoice,c88b4727-23fc-4fd6-a28d-231f1d6ba4ea,5563cff8-b050-45e9-89d3-eb079dfeb12a
cecf9e6d-bff5-4964-a755-40835cf9ebbc,2020-06-22,First new bill in 12 months from the vendor 021143b8-0357-4836-ab87-50a9756d8156,vendor_not_seen_in_a_while,invoice,7da68667-4f3c-4b9d-b9ac-6db57ce49494,021143b8-0357-4836-ab87-50a9756d8156
c024afcb-4121-4201-90b2-b53fe2b1ef50,2020-05-29,First new bill in 8 months from the vendor ccbbb78a-7cb7-4241-8062-03c16ed80114,vendor_not_seen_in_a_while,invoice,8b16d573-35fb-42bb-945d-ff15c9c64645,ccbbb78a-7cb7-4241-8062-03c16ed80114
ca85e999-4f76-4c5f-96be-3d7c5263ed75,2019-12-23,First new bill in 5 months from the vendor 9902c4c2-0232-461f-95be-4cca2af048e9,vendor_not_seen_in_a_while,invoice,82628348-faac-4c6b-91c5-eea98a9bd7fb,9902c4c2-0232-461f-95be-4cca2af048e9
56214b78-4348-436f-8060-ac647e38fb42,2020-06-01,First new bill in 2 months from the vendor 3ae52557-3479-429d-b08c-3fd76b3f6976,vendor_not_seen_in_a_while,invoice,2ed48c62-bc57-431e-a807-27e3b0c2e1da,3ae52557-3479-429d-b08c-3fd76b3f6976
b0c724cc-3acf-45c3-97ad-7e7a0d0ddd9e,2019-07-01,First new bill in 3 months from the vendor c4f17ca4-2a0f-4141-b39b-a8862dc1dfda,vendor_not_seen_in_a_while,invoice,97413a14-32ea-46cd-bb57-0ce495d0fe9e,c4f17ca4-2a0f-4141-b39b-a8862dc1dfda
